439.7019
478.9948
498.0219
501.9483
506.3220
526.6049
534.4418
542.6493
583.7245
676.9879
784.2502
748.7138
837.8877
925.3276
875.3525
898.0465
908.3691
882.1713
870.5238
871.0659
871.8614
859.9593
859.5307
852.5860
860.4265
884.9673
877.2957
817.2233
822.0399
803.4694
772.4394
774.2632
753.6773
737.4629
726.5717
716.8675
701.5951
697.3060
696.6180
691.3023
674.6827
657.1269
646.1074
634.8750
625.9100
621.8502
620.0279
619.1884
616.3520
608.8978
598.9217
592.4484
585.4844
578.1881
571.5602
565.9235
560.5195
553.9295
551.1760
552.4057
542.6347
526.6765
512.5241
499.9058
498.0785
503.4546
507.1074
503.4690
500.4761
505.4628
517.0884
521.2296
513.6903
497.1046
484.4189
475.7927
469.8760
462.9347
461.7744
463.0210
460.5480
456.3753
448.4967
443.4804
434.5437
429.1490
430.0414
428.8268
426.3060
423.5552
420.9019
420.1744
416.9534
415.2290
412.1699
407.7028
406.4100
404.6771
403.2488
401.6253
399.4449
398.3171
395.6886
393.7438
392.9267
392.1755
389.3106
480.6858
482.0775
472.6829
456.2979
476.3232
490.1944
469.5643
478.6341
484.6521
506.2831
548.3715
695.8076
802.1301
874.2208
1141.6296
1326.4908
1535.8592
1728.5479
1884.0012
2057.8752
2123.6261
2193.2948
2288.1819
2305.3695
2352.8925
2366.9874
2353.9428
2338.8821
2317.1656
2272.2405
2242.4094
2202.7123
2167.5675
2113.3001
2098.2234
2043.8684
1984.1553
1939.8055
1881.6446
1824.7728
1772.1991
1719.2711
1658.1569
1565.6635
1506.0504
1430.8996
1399.7294
1314.8540
1264.9539
1197.6491
1195.2519
1110.2009
1051.9019
1042.0755
988.3868
974.9121
962.8209
925.8981
905.9455
889.5517
876.1994
865.1657
861.9900
835.9755
830.4387
801.3593
793.3468
741.5863
718.3015
737.5966
728.3026
701.8423
694.9028
703.9634
710.9674
711.3883
700.6249
684.1959
669.5113
657.4496
652.7456
649.9565
648.6483
639.8034
621.9285
612.5349
603.6363
602.6668
597.7982
596.2207
589.4664
585.7986
581.0668
575.3598
569.5465
566.6484
560.7993
558.5532
555.5739
550.3457
546.5810
545.8563
542.4618
542.8135
544.9022
555.2648
576.7715
598.0420
622.4744
645.1032
671.8215
686.5407
704.9558
703.9804
707.4536
712.0791
719.4347
720.8500
720.6912
717.6002
714.1341
710.1183
698.8741
692.8795
683.5685
676.0587
665.5057
659.1302
652.2268
657.9801
642.2822
636.3268
636.6652
637.1398
638.7468
642.7856
640.8586
644.1183
643.5670
643.0335
642.2564
639.7345
636.1747
631.3192
620.6160
624.4208
624.8697
620.5488
617.4332
611.7012
607.2684
602.7452
600.2011
557.8444
563.9755
543.8683
539.9650
544.3950
545.0214
551.1726
560.7656
563.0765
602.4394
606.2912
617.4279
624.8198
598.4051
582.1090
562.3153
546.3519
534.9125
486.2708
501.7234
503.1346
500.6632
502.4988
497.8685
469.1381
468.1490
466.1453
462.5089
459.7284
456.7248
455.2957
452.1812
448.9395
447.3238
446.3888
443.1275
440.6629
438.3739
437.9885
436.5157
433.4551
433.8301
430.8210
429.9603
428.9251
426.5340
424.6218
424.6221
422.5034
420.2101
418.9657
418.1696
417.3974
419.0070
416.8546
415.3459
414.3321
413.8192
415.0289
414.5469
414.8220
416.9237
423.3788
430.6119
434.8246
446.2847
450.2543
458.4632
459.2184
465.2234
468.8610
474.4632
481.3091
492.4340
503.1375
515.8113
530.0980
547.1404
565.1996
583.4571
600.4673
617.8671
626.5953
635.3069
638.1475
638.1750
633.5470
631.3669
625.5930
625.0673
618.4982
615.8508
616.5926
609.7888
610.0122
605.3268
602.2396
596.4225
591.9956
590.3982
583.7395
581.6010
576.8217
571.0701
566.6021
560.4997
552.9959
548.1749
545.1180
539.3483
534.3879
529.7389
527.4369
524.0448
519.1767
514.9290
510.1741
506.1374
503.7537
499.4026
495.0806
490.2247
472.2907
465.2426
454.7514
462.7127
482.7011
461.5486
468.9138
444.4897
431.8452
445.2899
452.7776
451.1824
450.5755
448.9245
447.5828
445.4803
442.2099
441.9118
445.4745
456.1761
446.2081
460.3471
462.6160
441.1078
431.6623
426.5371
421.8556
419.9058
413.3343
371.5930
376.6238
332.3953
308.1758
319.6538
315.0692
356.0130
377.9962
392.1181
434.2802
449.6062
442.6174
443.0185
439.6176
429.6025
420.0742
415.9971
399.1700
404.4993
407.4594
407.2279
404.4253
402.1772
383.9736
372.3362
369.7439
370.3478
367.6229
480.5133
483.3335
481.6568
480.0183
480.0358
480.1046
482.3714
483.5592
484.9636
488.8432
493.1522
501.9360
510.4964
513.0449
524.2882
529.5731
535.0506
540.0665
548.3345
560.2159
568.2852
577.4484
585.9828
595.0288
598.5839
605.8494
606.7878
607.9100
613.1836
616.2871
620.6225
625.2585
631.6610
637.0927
644.0687
648.8487
653.2947
656.8388
659.8929
663.6285
659.3565
659.6981
652.1249
651.9384
649.0372
644.2887
640.6567
638.3271
633.1571
628.1914
623.3987
619.3898
616.9166
610.5280
606.4007
604.8245
600.9219
599.9274
598.9156
593.7620
593.5860
589.9294
588.9349
585.1626
